user_id,funnel_step,timestamp,device
4062,create,2020-01-04 16:15:20,desktop
10948,create,2020-01-05 03:04:37,desktop
10906,create,2020-01-04 22:31:28,desktop
10625,registration,2020-01-04 21:11:57,desktop
11165,create,2020-01-04 22:58:32,desktop
1714,edit,2020-01-04 19:44:01,desktop
9583,live,2020-01-05 02:38:42,desktop
9909,edit,2020-01-05 01:53:06,desktop
3438,live,2020-01-04 21:47:48,desktop
9100,edit,2020-01-05 03:16:15,desktop
3860,edit,2020-01-05 02:34:09,desktop
10717,create,2020-01-04 23:23:07,mobile
7389,create,2020-01-05 04:24:55,desktop
5372,registration,2020-01-05 00:15:34,desktop
1719,registration,2020-01-04 21:47:42,desktop
1531,edit,2020-01-04 17:36:13,mobile
4306,create,2020-01-04 22:27:34,desktop
2916,live,2020-01-04 21:33:11,desktop
730,create,2020-01-05 02:01:19,desktop
10855,create,2020-01-04 20:42:30,desktop
216,registration,2020-01-04 22:04:09,desktop
6097,registration,2020-01-05 05:36:31,desktop
8886,live,2020-01-05 01:09:45,desktop
10388,registration,2020-01-05 01:17:49,desktop
10645,create,2020-01-05 01:44:29,desktop
9163,registration,2020-01-04 21:04:45,desktop
6885,registration,2020-01-04 23:26:43,desktop
8797,live,2020-01-04 22:40:48,desktop
7379,edit,2020-01-05 03:55:54,desktop
6302,registration,2020-01-04 20:45:48,desktop
5100,live,2020-01-05 05:05:53,desktop
5850,registration,2020-01-04 22:25:15,mobile
3149,edit,2020-01-04 21:26:24,desktop
4966,registration,2020-01-05 00:49:36,desktop
6806,create,2020-01-05 00:05:04,desktop
6321,create,2020-01-05 04:42:36,desktop
4735,registration,2020-01-04 23:57:44,mobile
6215,test,2020-01-04 20:59:43,mobile
5205,create,2020-01-05 04:41:24,desktop
8306,registration,2020-01-04 23:06:01,desktop
3286,create,2020-01-04 19:39:20,desktop
8193,registration,2020-01-05 03:38:53,desktop
3066,registration,2020-01-05 00:51:21,desktop
9496,live,2020-01-05 01:06:20,desktop
7465,create,2020-01-05 00:06:55,desktop
2977,registration,2020-01-05 04:12:43,desktop
8640,registration,2020-01-04 23:36:07,desktop
1653,live,2020-01-05 04:14:33,desktop
10406,registration,2020-01-04 20:52:50,desktop
255,registration,2020-01-05 03:56:31,desktop
185,create,2020-01-04 23:38:31,desktop
7745,create,2020-01-05 02:32:48,desktop
5137,live,2020-01-04 21:22:33,desktop
11022,create,2020-01-04 23:17:37,desktop
2856,create,2020-01-05 00:35:40,desktop
4262,edit,2020-01-04 23:55:05,desktop
8610,registration,2020-01-05 01:31:43,desktop
9084,registration,2020-01-05 00:29:36,desktop
7367,create,2020-01-04 19:40:41,desktop
790,live,2020-01-05 02:26:52,desktop
2367,live,2020-01-04 22:11:13,desktop
11141,registration,2020-01-04 21:24:12,mobile
8094,registration,2020-01-05 00:36:13,mobile
6552,edit,2020-01-05 01:21:28,desktop
6376,create,2020-01-04 19:13:13,desktop
9966,create,2020-01-05 01:19:58,desktop
6269,registration,2020-01-04 22:50:15,desktop
2016,create,2020-01-04 21:31:31,desktop
1535,registration,2020-01-05 02:17:38,mobile
9321,live,2020-01-05 04:59:04,desktop
4039,registration,2020-01-04 23:58:17,desktop
5247,live,2020-01-05 02:54:37,desktop
10041,registration,2020-01-04 23:24:55,desktop
786,live,2020-01-04 22:48:35,desktop
3924,live,2020-01-05 02:33:03,desktop
7958,create,2020-01-05 01:19:43,desktop
2151,edit,2020-01-04 19:52:44,desktop
6991,edit,2020-01-05 01:22:56,desktop
8812,create,2020-01-04 23:35:42,desktop
7239,edit,2020-01-04 23:47:07,desktop
189,create,2020-01-04 23:08:40,desktop
3645,edit,2020-01-05 01:06:52,mobile
4006,create,2020-01-04 21:04:01,desktop
7715,registration,2020-01-04 19:42:04,desktop
5343,registration,2020-01-05 02:52:28,desktop
8647,live,2020-01-04 20:08:32,desktop
4564,edit,2020-01-05 01:41:07,desktop
3245,edit,2020-01-04 22:02:59,desktop
7042,edit,2020-01-04 23:43:53,mobile
2196,create,2020-01-05 00:35:51,desktop
3432,registration,2020-01-04 19:14:47,desktop
7283,registration,2020-01-04 21:19:54,desktop
10882,registration,2020-01-04 23:10:37,desktop
2215,live,2020-01-05 02:37:32,desktop
6501,live,2020-01-05 03:33:47,mobile
565,registration,2020-01-05 00:38:28,desktop
10192,registration,2020-01-04 22:45:32,mobile
2618,edit,2020-01-04 20:31:21,desktop
3564,registration,2020-01-04 23:41:26,desktop
3783,create,2020-01-05 00:32:00,desktop
7187,create,2020-01-05 02:47:16,desktop
7605,create,2020-01-04 23:02:24,desktop
3428,registration,2020-01-05 03:42:53,desktop
10688,edit,2020-01-05 00:14:25,desktop
10622,edit,2020-01-05 02:52:06,desktop
750,edit,2020-01-04 23:33:59,desktop
2988,registration,2020-01-05 01:49:44,desktop
3619,registration,2020-01-05 02:58:53,desktop
10234,registration,2020-01-04 22:46:31,desktop
5522,live,2020-01-05 01:31:14,desktop
851,live,2020-01-05 00:11:58,mobile
1903,edit,2020-01-04 19:31:57,desktop
3391,live,2020-01-05 02:55:32,desktop
10233,edit,2020-01-04 21:57:24,desktop
10267,live,2020-01-05 03:48:53,desktop
2733,registration,2020-01-05 01:10:04,desktop
10211,registration,2020-01-04 22:22:26,desktop
7683,edit,2020-01-05 01:32:51,desktop
6002,registration,2020-01-04 18:47:43,desktop
2616,live,2020-01-05 05:45:41,desktop
3795,registration,2020-01-05 03:15:31,desktop
1287,registration,2020-01-04 21:45:56,desktop
10341,create,2020-01-05 00:36:24,desktop
6915,registration,2020-01-04 23:48:39,desktop
10868,registration,2020-01-05 01:52:45,desktop
1542,edit,2020-01-05 00:19:55,desktop
6141,create,2020-01-05 00:53:43,desktop
4614,create,2020-01-04 20:31:44,mobile
2572,edit,2020-01-05 00:22:09,desktop
1943,live,2020-01-05 02:33:49,desktop
10287,live,2020-01-05 00:57:21,desktop
1552,live,2020-01-05 03:57:18,desktop
3243,registration,2020-01-04 22:30:18,desktop
3145,registration,2020-01-05 02:48:57,desktop
2206,create,2020-01-05 01:16:11,desktop
6865,live,2020-01-04 23:08:55,desktop
5643,live,2020-01-04 21:25:39,desktop
3602,live,2020-01-04 17:24:55,desktop
2700,edit,2020-01-05 00:06:49,desktop
522,live,2020-01-05 03:34:53,desktop
9406,registration,2020-01-04 22:14:19,desktop
4972,create,2020-01-05 00:54:23,mobile
10008,registration,2020-01-05 00:35:06,desktop
1673,registration,2020-01-05 01:29:04,desktop
2822,live,2020-01-05 04:10:05,desktop
2317,create,2020-01-04 23:08:14,desktop
621,live,2020-01-05 02:26:51,desktop
4069,live,2020-01-04 22:47:33,desktop
5715,registration,2020-01-04 21:32:39,desktop
6797,edit,2020-01-04 21:14:21,desktop
1557,live,2020-01-04 19:56:49,desktop
10156,edit,2020-01-04 20:55:11,mobile
9043,edit,2020-01-05 01:19:07,desktop
5775,live,2020-01-04 20:27:57,desktop
7949,create,2020-01-04 19:45:22,desktop
4366,create,2020-01-04 21:23:30,desktop
3387,registration,2020-01-05 01:52:21,desktop
6934,registration,2020-01-05 03:35:43,desktop
11285,create,2020-01-05 01:17:13,desktop
5643,edit,2020-01-04 20:58:05,desktop
8536,registration,2020-01-05 04:00:35,desktop
8031,registration,2020-01-04 20:14:21,desktop
6956,create,2020-01-04 22:28:54,desktop
9117,registration,2020-01-04 20:49:27,desktop
3502,create,2020-01-04 19:42:23,mobile
9659,create,2020-01-04 21:07:33,desktop
5656,edit,2020-01-04 21:21:44,desktop
8185,registration,2020-01-05 02:08:33,desktop
10357,create,2020-01-05 01:57:38,desktop
10085,registration,2020-01-05 00:28:42,mobile
7795,registration,2020-01-04 18:58:30,desktop
4936,live,2020-01-05 03:57:19,desktop
4034,live,2020-01-04 22:44:32,desktop
10386,registration,2020-01-04 19:29:25,desktop
4028,live,2020-01-05 00:36:58,desktop
10196,registration,2020-01-04 20:44:12,mobile
3744,registration,2020-01-04 20:04:59,desktop
1188,edit,2020-01-04 22:45:41,desktop
2706,create,2020-01-04 18:26:23,mobile
4371,registration,2020-01-04 21:02:08,mobile
6217,registration,2020-01-05 00:07:07,mobile
2277,create,2020-01-04 22:26:38,desktop
2249,registration,2020-01-05 02:19:12,mobile
4262,create,2020-01-04 23:54:34,desktop
9801,edit,2020-01-05 05:23:16,desktop
5121,live,2020-01-05 01:43:39,desktop
8780,registration,2020-01-04 22:52:12,desktop
6207,live,2020-01-05 05:46:23,desktop
426,create,2020-01-04 19:06:03,desktop
7639,create,2020-01-05 01:28:24,desktop
4839,create,2020-01-04 23:03:31,desktop
6619,registration,2020-01-05 01:33:12,mobile
10353,edit,2020-01-05 03:38:01,desktop
4593,edit,2020-01-04 23:53:29,desktop
2025,edit,2020-01-05 00:10:23,desktop
10643,registration,2020-01-04 16:55:42,desktop
2644,create,2020-01-05 03:29:03,desktop
2202,create,2020-01-05 00:44:36,desktop
6664,edit,2020-01-05 03:42:44,mobile
286,live,2020-01-04 21:14:26,desktop
9458,create,2020-01-04 23:08:32,mobile
7336,create,2020-01-05 00:59:31,desktop
10012,registration,2020-01-04 22:32:13,desktop
5848,create,2020-01-05 00:17:30,desktop
10114,edit,2020-01-04 22:28:17,desktop
5541,registration,2020-01-04 21:23:49,desktop
10201,edit,2020-01-04 21:54:09,mobile
132,create,2020-01-05 01:56:20,desktop
8143,live,2020-01-05 03:43:32,desktop
4108,live,2020-01-05 02:53:50,desktop
3290,registration,2020-01-05 01:28:55,desktop
8051,create,2020-01-04 23:54:54,desktop
2318,registration,2020-01-05 04:38:06,desktop
4554,create,2020-01-04 21:55:32,desktop
7779,registration,2020-01-04 17:05:11,desktop
1809,edit,2020-01-05 07:19:31,mobile
7673,create,2020-01-04 20:15:53,desktop
10234,edit,2020-01-04 22:47:07,desktop
3156,edit,2020-01-04 23:40:25,mobile
4295,registration,2020-01-05 05:16:40,desktop
10918,live,2020-01-04 20:25:54,desktop
5285,registration,2020-01-05 00:47:13,desktop
4539,edit,2020-01-04 23:04:06,desktop
8372,registration,2020-01-04 18:12:22,desktop
6845,create,2020-01-05 02:15:35,desktop
6524,create,2020-01-04 23:58:45,desktop
3813,live,2020-01-05 01:35:46,desktop
7189,create,2020-01-05 02:33:04,desktop
356,registration,2020-01-05 00:28:14,desktop
7304,registration,2020-01-05 00:03:43,desktop
10249,registration,2020-01-04 20:54:22,desktop
6647,edit,2020-01-04 23:38:33,mobile
6669,edit,2020-01-05 01:01:36,desktop
1826,create,2020-01-04 21:57:08,desktop
293,create,2020-01-04 21:05:25,desktop
6215,create,2020-01-04 20:36:44,mobile
1690,create,2020-01-04 22:17:48,desktop
9315,edit,2020-01-05 02:48:17,desktop
7555,registration,2020-01-05 05:07:14,desktop
7267,registration,2020-01-04 19:36:49,mobile
7322,edit,2020-01-04 21:49:44,mobile
3495,live,2020-01-05 01:46:10,desktop
1154,edit,2020-01-05 01:50:25,desktop
1667,registration,2020-01-05 01:28:35,desktop
8591,registration,2020-01-04 21:38:13,desktop
6000,registration,2020-01-04 22:06:21,desktop
3628,registration,2020-01-04 23:56:52,desktop
6362,live,2020-01-04 22:21:57,desktop
1775,create,2020-01-05 01:38:37,desktop
6988,registration,2020-01-04 22:25:34,desktop
2080,registration,2020-01-04 23:01:53,desktop
2748,registration,2020-01-05 00:34:27,desktop
9118,edit,2020-01-04 21:21:42,desktop
8283,edit,2020-01-04 21:53:08,mobile
9015,create,2020-01-05 00:50:32,desktop
4168,live,2020-01-04 22:36:14,desktop
5514,registration,2020-01-04 18:17:01,desktop
5039,live,2020-01-04 19:44:43,desktop
6730,live,2020-01-05 09:24:41,desktop
3234,edit,2020-01-04 22:14:29,desktop
8549,edit,2020-01-04 22:56:12,desktop
24,create,2020-01-05 06:52:05,desktop
9233,edit,2020-01-05 02:29:39,mobile
8549,create,2020-01-04 22:55:42,desktop
7316,create,2020-01-05 02:15:52,desktop
9866,edit,2020-01-04 17:50:28,mobile
5151,create,2020-01-05 00:05:03,desktop
11120,edit,2020-01-05 02:57:22,desktop
4964,create,2020-01-04 15:37:15,desktop
6810,create,2020-01-04 23:42:09,desktop
150,create,2020-01-04 20:14:07,desktop
10499,create,2020-01-05 03:59:15,desktop
5454,create,2020-01-05 00:39:15,desktop
3356,registration,2020-01-05 03:02:54,desktop
9444,create,2020-01-05 06:46:45,desktop
9239,registration,2020-01-05 00:17:34,desktop
11018,registration,2020-01-05 00:29:08,desktop
10163,edit,2020-01-05 00:39:47,mobile
4724,edit,2020-01-04 20:25:59,desktop
2085,live,2020-01-05 02:58:57,desktop
8196,create,2020-01-05 04:40:41,desktop
2340,registration,2020-01-04 20:47:04,mobile
5657,registration,2020-01-04 23:31:43,desktop
5088,edit,2020-01-05 00:49:25,desktop
10341,edit,2020-01-05 00:36:49,desktop
6345,registration,2020-01-05 01:16:10,desktop
8329,registration,2020-01-04 17:44:36,mobile
1562,live,2020-01-04 20:59:08,desktop
10808,registration,2020-01-05 03:07:28,desktop
1419,create,2020-01-04 21:46:47,desktop
10174,edit,2020-01-05 01:12:21,desktop
683,registration,2020-01-05 00:09:19,desktop
5249,create,2020-01-04 17:44:29,desktop
2119,registration,2020-01-04 23:54:21,desktop
6543,edit,2020-01-04 20:17:58,desktop
2596,live,2020-01-04 22:44:50,desktop
2293,edit,2020-01-05 02:01:45,desktop
7975,edit,2020-01-05 01:15:37,desktop
11159,live,2020-01-04 23:17:55,desktop
8682,registration,2020-01-04 23:33:23,desktop
6778,live,2020-01-05 04:59:48,desktop
2519,registration,2020-01-04 20:30:45,desktop
1318,registration,2020-01-04 23:35:00,mobile
7131,create,2020-01-04 22:52:33,desktop
4179,create,2020-01-05 02:48:58,desktop
7161,registration,2020-01-04 20:57:46,desktop
10133,registration,2020-01-04 18:21:18,desktop
6487,registration,2020-01-05 00:37:55,desktop
8778,create,2020-01-04 23:28:30,desktop
8627,create,2020-01-04 19:53:58,desktop
7275,create,2020-01-04 22:16:37,desktop
8677,create,2020-01-05 00:29:34,desktop
9520,edit,2020-01-05 01:11:38,desktop
6215,live,2020-01-04 21:06:30,mobile
10777,create,2020-01-05 05:40:29,desktop
4963,live,2020-01-05 03:46:14,desktop
6038,registration,2020-01-05 00:28:22,desktop
2692,registration,2020-01-05 01:34:00,mobile
9454,live,2020-01-05 01:44:33,desktop
8863,create,2020-01-04 23:32:56,desktop
6547,edit,2020-01-04 22:18:07,mobile
9519,registration,2020-01-05 00:44:46,desktop
7648,registration,2020-01-04 23:34:00,desktop
10908,create,2020-01-05 06:16:44,desktop
2338,edit,2020-01-04 21:24:11,desktop
7767,registration,2020-01-04 22:30:02,desktop
1680,live,2020-01-05 01:32:22,desktop
10410,edit,2020-01-05 00:46:15,desktop
1002,live,2020-01-05 05:35:34,desktop
3769,create,2020-01-05 04:55:10,desktop
4261,live,2020-01-04 22:04:50,desktop
9921,live,2020-01-04 21:49:22,desktop
9987,edit,2020-01-04 20:49:15,desktop
5636,registration,2020-01-04 23:19:16,desktop
6604,registration,2020-01-05 01:58:42,mobile
10880,create,2020-01-05 00:06:32,mobile
9493,registration,2020-01-05 01:19:32,desktop
10812,registration,2020-01-05 02:50:39,desktop
4571,registration,2020-01-04 21:47:43,desktop
3749,create,2020-01-05 02:58:19,desktop
8695,create,2020-01-04 19:14:25,desktop
4036,live,2020-01-04 23:04:16,desktop
7163,registration,2020-01-04 23:01:26,mobile
4395,live,2020-01-04 23:23:36,mobile
6201,live,2020-01-05 01:27:52,desktop
4467,edit,2020-01-05 02:56:46,desktop
2248,registration,2020-01-05 02:38:10,mobile
4458,live,2020-01-04 20:16:43,desktop
6227,create,2020-01-05 00:26:51,desktop
10828,registration,2020-01-04 22:03:02,mobile
8663,create,2020-01-04 23:49:20,desktop
622,registration,2020-01-05 00:38:26,desktop
4556,create,2020-01-04 20:17:24,desktop
1468,edit,2020-01-04 23:35:32,mobile
5402,create,2020-01-04 20:14:16,desktop
5806,edit,2020-01-04 22:25:14,desktop
4958,edit,2020-01-05 03:33:54,desktop
7762,registration,2020-01-04 21:11:57,mobile
5870,registration,2020-01-05 04:56:09,mobile
4838,create,2020-01-05 03:10:21,desktop
5543,registration,2020-01-04 22:27:18,desktop
2745,registration,2020-01-05 03:04:03,desktop
9404,edit,2020-01-04 23:44:19,desktop
4791,edit,2020-01-04 21:43:00,desktop
8859,create,2020-01-04 21:36:43,desktop
728,create,2020-01-04 20:05:48,desktop
1975,create,2020-01-04 22:12:46,desktop
3095,live,2020-01-04 22:27:36,desktop
4959,create,2020-01-05 01:08:08,desktop
8926,edit,2020-01-04 21:39:10,desktop
8152,live,2020-01-04 22:20:12,desktop
2086,registration,2020-01-05 01:56:04,desktop
1150,registration,2020-01-05 00:37:31,desktop
5401,registration,2020-01-05 00:01:26,desktop
6534,create,2020-01-04 19:37:07,desktop
9175,create,2020-01-04 21:59:49,desktop
8682,create,2020-01-04 23:33:59,desktop
7883,edit,2020-01-05 05:20:14,desktop
7227,registration,2020-01-04 15:59:42,mobile
6222,registration,2020-01-04 21:37:49,desktop
1359,registration,2020-01-04 23:53:47,desktop
9675,edit,2020-01-05 00:37:10,desktop
6529,live,2020-01-05 01:12:00,desktop
10400,registration,2020-01-05 00:44:59,desktop
9526,registration,2020-01-05 00:11:54,mobile
6208,create,2020-01-05 01:53:48,desktop
8220,create,2020-01-05 02:15:38,desktop
9183,live,2020-01-05 04:20:44,desktop
7664,create,2020-01-04 22:08:19,desktop
7716,create,2020-01-04 21:01:16,desktop
5169,edit,2020-01-05 01:52:02,mobile
3218,registration,2020-01-04 21:28:19,desktop
10194,create,2020-01-04 22:20:08,desktop
11235,create,2020-01-05 00:58:37,desktop
3943,registration,2020-01-05 00:26:25,desktop
5219,live,2020-01-05 00:50:37,desktop
10455,create,2020-01-04 21:05:45,desktop
7494,registration,2020-01-05 00:08:10,desktop
5487,create,2020-01-04 23:47:33,desktop
3572,live,2020-01-05 03:48:46,desktop
8538,create,2020-01-05 01:52:34,desktop
5280,registration,2020-01-04 20:31:15,desktop
5772,registration,2020-01-04 21:49:06,desktop
8324,live,2020-01-05 04:23:06,mobile
1669,registration,2020-01-05 01:58:43,desktop
6896,live,2020-01-04 22:00:54,mobile
7924,edit,2020-01-05 02:11:31,desktop
9520,registration,2020-01-05 01:11:01,desktop
10809,live,2020-01-05 03:58:32,desktop
3484,create,2020-01-04 22:17:20,desktop
8,registration,2020-01-04 23:21:48,desktop
1569,edit,2020-01-05 03:18:15,desktop
9142,create,2020-01-05 02:59:04,desktop
9919,registration,2020-01-04 21:14:17,desktop
10280,registration,2020-01-05 00:58:22,desktop
10902,create,2020-01-05 04:03:30,desktop
1622,registration,2020-01-05 01:47:26,desktop
1585,registration,2020-01-05 03:43:59,desktop
10778,registration,2020-01-05 01:34:15,desktop
2318,edit,2020-01-05 04:38:30,desktop
8090,edit,2020-01-04 22:33:14,desktop
6603,live,2020-01-05 00:27:47,desktop
3846,edit,2020-01-05 02:23:59,desktop
5147,create,2020-01-04 23:50:26,desktop
6548,live,2020-01-05 00:52:02,desktop
7414,create,2020-01-04 23:32:16,desktop
2896,live,2020-01-05 01:03:41,desktop
6948,create,2020-01-04 22:50:46,desktop
4702,edit,2020-01-05 00:21:40,desktop
7797,registration,2020-01-04 23:40:23,desktop
4404,registration,2020-01-05 04:17:01,mobile
1009,edit,2020-01-04 21:49:58,mobile
3476,create,2020-01-04 20:11:01,mobile
5247,registration,2020-01-05 02:27:20,desktop
8165,registration,2020-01-04 20:06:53,desktop
11087,registration,2020-01-05 00:26:37,mobile
9028,registration,2020-01-05 01:17:12,desktop
8880,live,2020-01-04 22:19:22,desktop
3103,registration,2020-01-04 21:50:50,desktop
5497,create,2020-01-05 00:22:46,desktop
9033,edit,2020-01-04 20:33:11,mobile
4135,edit,2020-01-04 23:24:35,desktop
2145,edit,2020-01-04 21:25:43,desktop
9918,live,2020-01-04 22:41:32,desktop
1549,edit,2020-01-05 01:26:32,desktop
7550,test,2020-01-04 21:06:42,desktop
5905,edit,2020-01-04 22:49:02,desktop
7802,live,2020-01-04 23:07:52,desktop
5250,create,2020-01-05 00:12:36,desktop
6437,edit,2020-01-05 01:57:38,desktop
10489,registration,2020-01-05 02:41:11,mobile
1892,live,2020-01-04 22:17:36,desktop
9983,edit,2020-01-04 23:00:05,mobile
11078,live,2020-01-04 23:27:12,desktop
11023,live,2020-01-05 01:51:18,desktop
10983,registration,2020-01-04 22:31:28,desktop
11006,edit,2020-01-05 01:54:00,mobile
4165,registration,2020-01-05 02:39:19,mobile
2326,registration,2020-01-04 23:51:34,desktop
10287,create,2020-01-05 00:33:59,desktop
11032,registration,2020-01-05 00:08:17,desktop
8604,create,2020-01-05 02:01:49,desktop
3289,edit,2020-01-04 19:24:20,desktop
4368,live,2020-01-05 02:31:30,desktop
3168,registration,2020-01-04 20:53:56,desktop
6818,test,2020-01-05 01:24:49,desktop
2836,registration,2020-01-05 00:10:55,desktop
5341,test,2020-01-05 03:23:45,mobile
1579,edit,2020-01-04 22:20:56,desktop
4187,edit,2020-01-05 01:35:04,desktop
10863,live,2020-01-05 02:13:30,desktop
2294,live,2020-01-04 22:00:51,desktop
396,registration,2020-01-05 06:19:44,desktop
1921,registration,2020-01-04 19:38:27,desktop
10255,registration,2020-01-04 23:28:07,desktop
7956,edit,2020-01-05 00:55:27,desktop
1977,edit,2020-01-05 03:26:37,mobile
10526,registration,2020-01-05 00:14:52,desktop
4283,registration,2020-01-04 18:40:55,desktop
8497,registration,2020-01-05 02:05:02,desktop
3632,live,2020-01-04 22:19:20,desktop
8788,registration,2020-01-04 21:13:54,mobile
4479,live,2020-01-05 02:44:33,desktop
5976,registration,2020-01-04 20:46:02,desktop
3484,live,2020-01-04 22:44:20,desktop
8103,edit,2020-01-05 01:33:53,desktop
10079,create,2020-01-04 21:37:06,desktop
7648,create,2020-01-04 23:34:20,desktop
241,registration,2020-01-05 03:34:26,desktop
9512,registration,2020-01-05 01:11:11,mobile
6056,edit,2020-01-04 21:26:11,desktop
1387,registration,2020-01-04 20:34:45,desktop
9556,edit,2020-01-04 20:24:24,desktop
10814,registration,2020-01-04 22:46:01,desktop
1868,registration,2020-01-04 19:59:25,desktop
5516,live,2020-01-05 00:05:04,desktop
6692,live,2020-01-04 21:43:39,desktop
6590,edit,2020-01-04 20:25:33,mobile
11022,live,2020-01-04 23:56:29,desktop
10074,create,2020-01-04 23:44:30,desktop
8116,registration,2020-01-05 01:17:15,desktop
1590,create,2020-01-05 01:43:29,desktop
7348,edit,2020-01-05 04:58:10,desktop
2839,registration,2020-01-05 02:43:50,desktop
138,create,2020-01-05 04:38:24,desktop
1648,registration,2020-01-04 21:32:51,desktop
9009,registration,2020-01-04 23:33:41,desktop
4354,live,2020-01-04 23:46:18,desktop
4762,create,2020-01-05 01:27:21,desktop
3268,edit,2020-01-04 23:45:23,desktop
5101,create,2020-01-05 02:57:35,desktop
7748,registration,2020-01-04 20:49:15,mobile
7054,create,2020-01-04 23:00:47,desktop
5037,registration,2020-01-04 22:11:35,desktop
848,registration,2020-01-04 22:27:27,desktop
10240,registration,2020-01-04 22:19:34,desktop
5314,registration,2020-01-05 00:39:56,desktop
7122,live,2020-01-04 22:55:58,desktop
5737,create,2020-01-05 02:43:37,mobile
397,live,2020-01-05 03:10:41,desktop
10839,registration,2020-01-04 19:55:11,mobile
4970,create,2020-01-04 19:14:57,desktop
6967,registration,2020-01-05 00:24:10,desktop
5214,edit,2020-01-05 05:23:06,desktop
4823,live,2020-01-04 23:24:49,desktop
2543,registration,2020-01-04 21:47:49,desktop
5142,registration,2020-01-05 02:53:58,desktop
8268,create,2020-01-04 21:18:59,mobile
8479,create,2020-01-05 03:59:06,mobile
2307,create,2020-01-05 01:12:21,desktop
9859,live,2020-01-05 01:07:26,desktop
9891,registration,2020-01-04 21:27:40,desktop
6802,create,2020-01-04 22:20:59,desktop
8211,test,2020-01-04 23:30:53,desktop
4112,live,2020-01-04 22:58:26,desktop
2465,registration,2020-01-04 20:27:34,desktop
9251,registration,2020-01-04 21:07:17,desktop
6877,registration,2020-01-04 23:40:45,mobile
2431,create,2020-01-04 23:59:35,desktop
9074,create,2020-01-04 21:02:47,desktop
10060,create,2020-01-05 02:31:01,desktop
8337,edit,2020-01-05 01:52:56,desktop
3870,edit,2020-01-04 22:58:15,desktop
2224,create,2020-01-04 18:38:17,desktop
6041,live,2020-01-04 23:23:18,desktop
8318,edit,2020-01-04 21:20:06,mobile
3671,edit,2020-01-04 22:30:44,desktop
7123,live,2020-01-05 00:43:36,desktop
48,create,2020-01-05 00:51:24,desktop
3188,create,2020-01-05 04:18:39,desktop
6181,registration,2020-01-04 20:59:17,mobile
549,registration,2020-01-04 23:29:55,mobile
735,edit,2020-01-05 02:05:59,desktop
7072,create,2020-01-05 00:56:57,mobile
2649,registration,2020-01-05 04:29:48,desktop
4560,registration,2020-01-05 02:35:18,desktop
6379,live,2020-01-05 00:22:35,desktop
2397,create,2020-01-05 03:20:54,mobile
7643,edit,2020-01-04 23:58:51,desktop
53,edit,2020-01-04 22:30:50,desktop
8853,create,2020-01-05 00:25:23,desktop
10490,create,2020-01-04 19:47:25,desktop
5016,create,2020-01-05 00:35:30,desktop
3963,registration,2020-01-04 20:27:36,desktop
1452,edit,2020-01-04 22:20:27,desktop
7345,create,2020-01-05 02:28:25,desktop
11262,live,2020-01-05 01:43:36,desktop
9083,registration,2020-01-05 03:11:16,desktop
4865,registration,2020-01-05 02:42:42,desktop
5013,registration,2020-01-04 20:02:23,desktop
10503,create,2020-01-04 18:47:14,desktop
3304,edit,2020-01-05 04:44:10,desktop
2981,create,2020-01-04 18:04:08,desktop
2812,registration,2020-01-04 23:32:46,desktop
11115,live,2020-01-05 04:52:19,desktop
9848,registration,2020-01-05 02:03:45,desktop
5837,live,2020-01-04 20:43:26,desktop
2219,create,2020-01-05 01:36:38,desktop
6977,edit,2020-01-04 19:17:29,desktop
4303,create,2020-01-05 00:54:03,desktop
2430,create,2020-01-04 22:55:51,desktop
4454,registration,2020-01-05 04:22:53,desktop
542,live,2020-01-04 20:17:42,desktop
2231,edit,2020-01-05 01:38:44,desktop
6357,live,2020-01-05 02:36:26,desktop
6209,create,2020-01-04 20:31:26,desktop
710,create,2020-01-05 04:30:02,desktop
7016,edit,2020-01-04 22:03:19,desktop
10618,create,2020-01-05 01:18:12,desktop
3371,registration,2020-01-05 00:00:59,mobile
4800,live,2020-01-05 01:32:05,desktop
6249,edit,2020-01-05 04:49:26,desktop
5322,edit,2020-01-04 21:54:42,desktop
6723,registration,2020-01-05 00:51:08,desktop
11071,create,2020-01-04 21:36:12,desktop
7557,create,2020-01-05 02:09:40,mobile
6704,registration,2020-01-04 22:08:33,desktop
10396,edit,2020-01-05 01:57:38,desktop
1225,create,2020-01-05 02:12:01,mobile
9455,edit,2020-01-05 01:18:17,desktop
3372,registration,2020-01-04 22:39:38,desktop
4819,edit,2020-01-05 02:00:52,desktop
1366,registration,2020-01-04 19:46:17,mobile
3068,create,2020-01-04 22:47:53,mobile
4340,create,2020-01-04 23:30:10,desktop
3630,edit,2020-01-05 01:11:43,desktop
5889,create,2020-01-05 01:25:12,desktop
3110,create,2020-01-05 03:26:25,desktop
4045,edit,2020-01-05 06:25:39,desktop
9580,registration,2020-01-04 23:08:43,mobile
7942,create,2020-01-04 23:08:23,desktop
10450,registration,2020-01-04 22:02:21,desktop
9457,edit,2020-01-04 22:28:02,desktop
223,registration,2020-01-05 03:05:42,desktop
5305,create,2020-01-04 19:11:33,desktop
2981,test,2020-01-04 18:15:49,desktop
7208,edit,2020-01-05 01:18:21,desktop
3222,edit,2020-01-05 04:22:31,desktop
6565,edit,2020-01-04 23:08:01,desktop
2943,registration,2020-01-05 01:08:16,desktop
10720,create,2020-01-04 21:24:45,desktop
